p1_sets,p2_sets,sub_set,game_no,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,game_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,sub_point_squared,serve_no_squared,elo1_squared,elo2_squared,player1_quality_squared,player2_quality_squared
0,0,0,2,0,1,-1,0,0,1,2,1,1,4,-3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.637681159,0.362318841,0.434474552,0.565525448,9,4,0.371161814,0.628838186,0.755954705,0.244045295
0,0,0,2,0,1,-1,1,0,1,2,2,1,5,-4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.637681159,0.362318841,0.448590647,0.551409353,16,4,0.39825689,0.60174311,0.755954705,0.244045295
0,0,0,2,0,1,-1,1,1,1,1,1,2,5,-3,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.637681159,0.362318841,0.445481609,0.554518391,9,1,0.392244328,0.607755672,0.755954705,0.244045295
0,0,0,2,0,1,-1,2,1,1,2,1,3,5,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.637681159,0.362318841,0.458931086,0.541068914,4,4,0.418412611,0.581587389,0.755954705,0.244045295
0,0,0,2,0,1,-1,3,1,1,1,1,4,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637681159,0.362318841,0.471365883,0.528634117,1,1,0.442918971,0.557081029,0.755954705,0.244045295
0,0,0,3,1,1,0,0,0,2,1,2,4,6,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.262734584,0.737265416,0.482666564,0.517333436,4,1,0.46537474,0.53462526,0.11268465,0.88731535
0,0,0,3,1,1,0,0,1,2,1,2,4,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.476451443,0.523548557,9,1,0.453007122,0.546992878,0.11268465,0.88731535
0,0,0,3,1,1,0,0,2,2,2,1,5,7,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.470895334,0.529104666,4,4,0.441987234,0.558012766,0.11268465,0.88731535
0,0,0,3,1,1,0,1,2,2,1,2,5,8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.48224213,0.51775787,9,1,0.464529003,0.535470997,0.11268465,0.88731535
0,0,0,3,1,1,0,1,3,2,1,1,6,8,-2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.476073006,0.523926994,4,1,0.452255348,0.547744652,0.11268465,0.88731535
0,0,0,3,1,1,0,2,3,2,1,1,7,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.48689986,0.51310014,1,1,0.473817694,0.526182306,0.11268465,0.88731535
0,0,0,3,1,1,0,3,3,2,1,2,7,9,-2,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.262734584,0.737265416,0.496563138,0.503436862,4,1,0.493126601,0.506873399,0.11268465,0.88731535
0,0,0,3,1,1,0,3,4,2,2,1,8,9,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.262734584,0.737265416,0.48878655,0.51121345,1,4,0.477584374,0.522415626,0.11268465,0.88731535
0,0,0,3,1,1,0,3,3,2,1,2,8,10,-2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.262734584,0.737265416,0.498238875,0.501761125,4,1,0.496477794,0.503522206,0.11268465,0.88731535
0,0,0,3,1,1,0,3,4,2,1,2,8,11,-3,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.262734584,0.737265416,0.490269628,0.509730372,9,1,0.480546623,0.519453377,0.11268465,0.88731535
0,0,0,4,1,2,-1,0,0,1,1,1,9,11,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.483210951,0.516789049,4,1,0.466459718,0.533540282,0.692307692,0.307692308
0,0,0,4,1,2,-1,1,0,1,2,2,9,12,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.493280567,0.506719433,9,4,0.48656356,0.51343644,0.692307692,0.307692308
0,0,0,4,1,2,-1,1,1,1,1,1,10,12,-2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.485879905,0.514120095,4,1,0.471782313,0.528217687,0.692307692,0.307692308
0,0,0,4,1,2,-1,2,1,1,2,2,10,13,-3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.495656394,0.504343606,9,4,0.491313443,0.508686557,0.692307692,0.307692308
0,0,0,4,1,2,-1,2,2,1,1,1,11,13,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.487983884,0.512016116,4,1,0.47598164,0.52401836,0.692307692,0.307692308
0,0,0,4,1,2,-1,3,2,1,2,1,12,13,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.497526188,0.502473812,1,4,0.495052496,0.504947504,0.692307692,0.307692308
0,0,0,5,2,2,0,0,0,2,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.505982843,0.494017157,0,1,0.511963973,0.488036027,0.079879704,0.920120296
0,0,0,5,2,2,0,1,0,2,1,2,13,14,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.513467632,0.486532368,1,1,0.526915737,0.473084263,0.079879704,0.920120296
0,0,0,5,2,2,0,1,1,2,1,2,13,15,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.503763493,0.496236507,4,1,0.50752656,0.49247344,0.079879704,0.920120296
0,0,0,5,2,2,0,1,2,2,2,1,14,15,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.495158648,0.504841352,1,4,0.490318203,0.509681797,0.079879704,0.920120296
0,0,0,5,2,2,0,2,2,2,1,2,14,16,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.503887129,0.496112871,4,1,0.507773788,0.492226212,0.079879704,0.920120296
0,0,0,5,2,2,0,2,3,2,1,1,15,16,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.495268091,0.504731909,1,1,0.49053703,0.50946297,0.079879704,0.920120296
0,0,0,5,2,2,0,3,3,2,1,2,15,17,-2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.503984029,0.496015971,4,1,0.507967552,0.492032448,0.079879704,0.920120296
0,0,0,5,2,2,0,3,4,2,2,1,16,17,-1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.495353869,0.504646131,1,4,0.490708541,0.509291459,0.079879704,0.920120296
0,0,0,5,2,2,0,3,3,2,1,2,16,18,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.504059975,0.495940025,4,1,0.508119414,0.491880586,0.079879704,0.920120296
0,0,0,5,2,2,0,3,4,2,2,2,16,19,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227586207,0.772413793,0.495421099,0.504578901,9,4,0.490842967,0.509157033,0.079879704,0.920120296
0,0,0,6,2,3,-1,0,0,1,1,1,17,19,-2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757576,0.424242424,0.487775572,0.512224428,4,1,0.47556575,0.52443425,0.648114901,0.351885099
0,0,0,6,2,3,-1,1,0,1,1,1,18,19,-1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757576,0.424242424,0.497341173,0.502658827,1,1,0.494682496,0.505317504,0.648114901,0.351885099
0,0,0,6,2,3,-1,2,0,1,1,1,19,19,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757576,0.424242424,0.505819101,0.494180899,0,1,0.511636626,0.488363374,0.648114901,0.351885099
0,0,0,6,2,3,-1,3,0,1,2,1,20,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575757576,0.424242424,0.513322612,0.486677388,1,4,0.52662632,0.47337368,0.648114901,0.351885099
0,0,0,7,3,3,0,0,0,2,1,2,20,20,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.8,0.519978513,0.480021487,0,1,0.539893334,0.460106666,0.058823529,0.941176471
0,0,0,7,3,3,0,0,1,2,1,2,20,21,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.509565314,0.490434686,1,1,0.519123629,0.480876371,0.058823529,0.941176471
0,0,0,7,3,3,0,0,2,2,1,2,20,22,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.500298722,0.499701278,4,1,0.500597444,0.499402556,0.058823529,0.941176471
0,0,0,7,3,3,0,0,3,2,1,2,20,23,-3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.492092368,0.507907632,9,1,0.484188691,0.515811309,0.058823529,0.941176471
0,0,0,8,3,4,-1,0,0,1,1,1,21,23,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0.638242894,0.361757106,0.484827057,0.515172943,4,1,0.469682034,0.530317966,0.756850972,0.243149028
0,0,0,8,3,4,-1,1,0,1,2,2,21,24,-3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.49471974,0.50528026,9,4,0.489440658,0.510559342,0.756850972,0.243149028
0,0,0,8,3,4,-1,1,1,1,2,1,22,24,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.487154571,0.512845429,4,4,0.474326088,0.525673912,0.756850972,0.243149028
0,0,0,8,3,4,-1,2,1,1,2,2,22,25,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.496789482,0.503210518,9,4,0.49357923,0.50642077,0.756850972,0.243149028
0,0,0,8,3,4,-1,2,2,1,2,2,22,26,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.488986893,0.511013107,16,4,0.477984466,0.522015534,0.756850972,0.243149028
0,0,0,8,3,4,-1,2,3,1,1,1,23,26,-3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.638242894,0.361757106,0.482072783,0.517927217,9,1,0.464191599,0.535808401,0.756850972,0.243149028
0,0,0,8,3,4,-1,3,3,1,1,1,24,26,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.492265899,0.507734101,4,1,0.484535498,0.515464502,0.756850972,0.243149028
0,0,0,8,3,4,-1,4,3,1,1,1,25,26,-1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.638242894,0.361757106,0.501324776,0.498675224,1,1,0.502649533,0.497350467,0.756850972,0.243149028
0,0,0,9,4,4,0,0,0,2,2,2,25,27,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223880597,0.776119403,0.509344236,0.490655764,4,4,0.518681946,0.481318054,0.076818027,0.923181973
0,0,0,9,4,4,0,0,1,2,2,2,25,28,-3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223880597,0.776119403,0.50010265,0.49989735,9,4,0.5002053,0.4997947,0.076818027,0.923181973
0,0,0,9,4,4,0,0,2,2,1,2,25,29,-4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.223880597,0.776119403,0.491918869,0.508081131,16,1,0.483841959,0.516158041,0.076818027,0.923181973
0,0,0,9,4,4,0,0,3,2,1,2,25,30,-5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223880597,0.776119403,0.484673282,0.515326718,25,1,0.46937534,0.53062466,0.076818027,0.923181973
0,0,0,10,4,5,-1,0,0,1,2,2,25,31,-6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.478238951,0.521761049,36,4,0.456560185,0.543439815,0.987804878,0.012195122
0,0,0,10,4,5,-1,0,1,1,2,2,25,32,-7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.472496673,0.527503327,49,4,0.44515928,0.55484072,0.987804878,0.012195122
0,0,0,10,4,5,-1,0,2,1,1,1,26,32,-6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.9,0.1,0.467341653,0.532658347,36,1,0.43496078,0.56503922,0.987804878,0.012195122
0,0,0,10,4,5,-1,1,2,1,1,2,26,33,-7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.1,0.479028923,0.520971077,49,1,0.458131498,0.541868502,0.987804878,0.012195122
0,0,0,10,4,5,-1,1,3,1,2,2,26,34,-8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.9,0.1,0.473203464,0.526796536,64,4,0.446560417,0.553439583,0.987804878,0.012195122
0,1,-1,1,0,0,0,0,0,2,1,2,26,35,-9,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.467977905,0.532022095,81,1,0.436217424,0.563782576,0.06202144,0.93797856
0,1,-1,1,0,0,0,0,1,2,1,1,27,35,-8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.463261323,0.536738677,64,1,0.426917215,0.573082785,0.06202144,0.93797856
0,1,-1,1,0,0,0,1,1,2,2,1,28,35,-7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.475321792,0.524678208,49,4,0.450763526,0.549236474,0.06202144,0.93797856
0,1,-1,1,0,0,0,2,1,2,2,2,28,36,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.486225737,0.513774263,64,4,0.472472364,0.527527636,0.06202144,0.93797856
0,1,-1,1,0,0,0,2,2,2,1,2,28,37,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.479619984,0.520380016,81,1,0.459307573,0.540692427,0.06202144,0.93797856
0,1,-1,1,0,0,0,2,3,2,2,1,29,37,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.473731939,0.526268061,64,4,0.447608481,0.552391519,0.06202144,0.93797856
0,1,-1,1,0,0,0,3,3,2,1,1,30,37,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.48479723,0.51520277,49,1,0.469622544,0.530377456,0.06202144,0.93797856
0,1,-1,1,0,0,0,4,3,2,2,2,30,38,-8,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.204545455,0.795454545,0.494693194,0.505306806,64,4,0.489387584,0.510612416,0.06202144,0.93797856
0,1,-1,1,0,0,0,3,3,2,2,1,31,38,-7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.204545455,0.795454545,0.487131065,0.512868935,49,4,0.474279168,0.525720832,0.06202144,0.93797856
0,1,-1,1,0,0,0,4,3,2,2,1,32,38,-6,1,0,0,1,0,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.204545455,0.795454545,0.496768595,0.503231405,36,4,0.49353746,0.50646254,0.06202144,0.93797856
0,1,-1,2,1,0,1,0,0,1,2,1,33,38,-5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.814814815,0.185185185,0.50531233,0.49468767,25,4,0.510623461,0.489376539,0.950884086,0.049115914
0,1,-1,2,1,0,1,1,0,1,1,2,33,39,-6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.814814815,0.185185185,0.512873828,0.487126172,36,1,0.525730597,0.474269403,0.950884086,0.049115914
0,1,-1,2,1,0,1,1,1,1,1,1,34,39,-5,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.814814815,0.185185185,0.503235752,0.496764248,25,1,0.506471233,0.493528767,0.950884086,0.049115914
0,1,-1,2,1,0,1,2,1,1,1,1,35,39,-4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814814815,0.185185185,0.511035442,0.488964558,16,1,0.522060139,0.477939861,0.950884086,0.049115914
0,1,-1,2,1,0,1,3,1,1,1,1,36,39,-3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.814814815,0.185185185,0.517947041,0.482052959,9,1,0.535847897,0.464152103,0.950884086,0.049115914
0,1,-1,3,2,0,2,0,0,2,2,2,36,40,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.524095708,0.475904292,16,4,0.548079756,0.451920244,0.058823529,0.941176471
0,1,-1,3,2,0,2,0,1,2,1,2,36,41,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.513251494,0.486748506,25,1,0.526484384,0.473515616,0.058823529,0.941176471
0,1,-1,3,2,0,2,0,2,2,1,2,36,42,-6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.2,0.8,0.503571377,0.496428623,36,1,0.50714239,0.49285761,0.058823529,0.941176471
0,1,-1,3,2,0,2,0,3,2,1,2,36,43,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0.494988591,0.505011409,49,1,0.489978189,0.510021811,0.058823529,0.941176471
0,1,-1,4,2,1,1,0,0,1,1,1,37,43,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.1875,0.487392632,0.512607368,36,1,0.474801284,0.525198716,0.949438202,0.050561798
0,1,-1,4,2,1,1,1,0,1,1,2,37,44,-7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.1875,0.497000998,0.502999002,49,1,0.494002211,0.505997789,0.949438202,0.050561798
0,1,-1,4,2,1,1,1,1,1,1,1,38,44,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.1875,0.489174103,0.510825897,36,1,0.478358351,0.521641649,0.949438202,0.050561798
0,1,-1,4,2,1,1,2,1,1,1,1,39,44,-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,0.1875,0.498582868,0.501417132,25,1,0.497165758,0.502834242,0.949438202,0.050561798
0,1,-1,4,2,1,1,3,1,1,1,1,40,44,-4,1,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.8125,0.1875,0.506917962,0.493082038,16,1,0.513833276,0.486166724,0.949438202,0.050561798
0,1,-1,5,3,1,2,0,0,2,1,2,40,45,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.514295977,0.485704023,25,1,0.528568599,0.471431401,0.040511343,0.959488657
0,1,-1,5,3,1,2,0,1,2,1,1,41,45,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.504500029,0.495499971,16,1,0.508999329,0.491000671,0.040511343,0.959488657
0,1,-1,5,3,1,2,1,1,2,1,1,42,45,-3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.512154599,0.487845401,9,1,0.524294842,0.475705158,0.040511343,0.959488657
0,1,-1,5,3,1,2,2,1,2,1,2,42,46,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.518940731,0.481059269,16,1,0.53782718,0.46217282,0.040511343,0.959488657
0,1,-1,5,3,1,2,2,2,2,1,1,43,46,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.508638461,0.491361539,9,1,0.517271766,0.482728234,0.040511343,0.959488657
0,1,-1,5,3,1,2,3,2,2,1,2,43,47,-4,0,0,0,0,1,2,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.170454545,0.829545455,0.515820765,0.484179235,16,1,0.531609883,0.468390117,0.040511343,0.959488657
0,1,-1,5,3,1,2,3,3,2,1,1,44,47,-3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.505856944,0.494143056,9,1,0.511712282,0.488287718,0.040511343,0.959488657
0,1,-1,5,3,1,2,4,3,2,1,2,44,48,-4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.170454545,0.829545455,0.513356128,0.486643872,16,1,0.526693208,0.473306792,0.040511343,0.959488657
0,1,-1,5,3,1,2,3,3,2,2,2,44,49,-5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.503664378,0.496335622,25,4,0.507328363,0.492671637,0.040511343,0.959488657
0,1,-1,5,3,1,2,3,4,2,2,2,44,50,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170454545,0.829545455,0.495070913,0.504929087,36,4,0.490142784,0.509857216,0.040511343,0.959488657
0,1,-1,6,3,2,1,0,0,1,1,1,45,50,-5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831932773,0.168067227,0.487465522,0.512534478,25,1,0.474946789,0.525053211,0.960788158,0.039211842
0,1,-1,6,3,2,1,1,0,1,1,1,46,50,-4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831932773,0.168067227,0.497065754,0.502934246,16,1,0.494131711,0.505868289,0.960788158,0.039211842
0,1,-1,6,3,2,1,2,0,1,2,2,46,51,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831932773,0.168067227,0.505575342,0.494424658,25,4,0.511149298,0.488850702,0.960788158,0.039211842
0,1,-1,6,3,2,1,2,1,1,2,2,46,52,-6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831932773,0.168067227,0.496762811,0.503237189,36,4,0.493525894,0.506474106,0.960788158,0.039211842
0,1,-1,6,3,2,1,2,2,1,1,2,46,53,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831932773,0.168067227,0.488963286,0.511036714,49,1,0.477937321,0.522062679,0.960788158,0.039211842
0,1,-1,6,3,2,1,2,3,1,2,2,46,54,-8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.831932773,0.168067227,0.48205183,0.51794817,64,4,0.464149854,0.535850146,0.960788158,0.039211842
0,1,-1,7,3,3,0,0,0,2,1,1,47,54,-7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211409396,0.788590604,0.475903285,0.524096715,49,1,0.451918245,0.548081755,0.067050715,0.932949285
0,1,-1,7,3,3,0,1,0,2,2,2,47,55,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211409396,0.788590604,0.486747603,0.513252397,64,4,0.473513813,0.526486187,0.067050715,0.932949285
0,1,-1,7,3,3,0,1,1,2,2,2,47,56,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211409396,0.788590604,0.480083895,0.519916105,81,4,0.460230887,0.539769113,0.067050715,0.932949285
0,1,-1,7,3,3,0,1,2,2,1,2,47,57,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211409396,0.788590604,0.474146522,0.525853478,100,1,0.44843092,0.55156908,0.067050715,0.932949285
0,1,-1,7,3,3,0,1,3,2,1,2,47,58,-11,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.211409396,0.788590604,0.468826055,0.531173945,121,1,0.437893534,0.562106466,0.067050715,0.932949285
0,1,-1,8,3,4,-1,0,0,1,1,1,48,58,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779220779,0.220779221,0.464028881,0.535971119,100,1,0.428428196,0.571571804,0.925687837,0.074312163
0,1,-1,8,3,4,-1,1,0,1,1,1,49,58,-9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.779220779,0.220779221,0.476020639,0.523979361,81,1,0.452151332,0.547848668,0.925687837,0.074312163
0,1,-1,8,3,4,-1,2,0,1,1,1,50,58,-8,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.779220779,0.220779221,0.486852885,0.513147115,64,1,0.473723936,0.526276064,0.925687837,0.074312163
0,1,-1,8,3,4,-1,3,0,1,1,1,51,58,-7,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779220779,0.220779221,0.49652139,0.50347861,49,1,0.493043117,0.506956883,0.925687837,0.074312163
0,1,-1,9,4,4,0,0,0,2,1,2,51,59,-8,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0.925925926,0.505093522,0.494906478,64,1,0.510185987,0.489814013,0.0063593,0.9936407
0,1,-1,9,4,4,0,0,1,2,1,2,51,60,-9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0.925925926,0.49633615,0.50366385,81,1,0.492672694,0.507327306,0.0063593,0.9936407
0,1,-1,9,4,4,0,0,2,2,1,2,51,61,-10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0.925925926,0.48858563,0.51141437,100,1,0.477183151,0.522816849,0.0063593,0.9936407
0,1,-1,9,4,4,0,0,3,2,2,1,52,61,-9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.074074074,0.925925926,0.481716584,0.518283416,81,4,0.463481997,0.536518003,0.0063593,0.9936407
0,1,-1,9,4,4,0,1,3,2,1,2,52,62,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074074074,0.925925926,0.491948152,0.508051848,100,1,0.483900479,0.516099521,0.0063593,0.9936407
0,1,-1,10,4,5,-1,0,0,1,2,2,52,63,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778761062,0.221238938,0.484699236,0.515300764,121,4,0.469427103,0.530572897,0.925319632,0.074680368
