sub_set,sub_game,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,nextpoint_victor
0,1,1,1,2,72,63,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2.941176471,1297.3311,1116.667071,1
0,1,1,1,1,73,63,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,2.941176471,1267.777209,1146.220961,0
0,2,2,1,2,73,64,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.384615385,1281.052057,1132.946113,0
0,2,2,1,2,73,65,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.384615385,1253.007849,1160.990321,0
0,2,2,2,2,73,66,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,3.384615385,1227.831365,1186.166805,0
0,2,2,2,2,73,67,6,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.75,3.384615385,1205.444392,1208.553778,0
0,1,1,2,2,73,68,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1185.623378,1228.374792,0
0,1,1,1,2,73,69,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1168.072001,1245.926169,1
0,1,1,1,1,74,69,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1152.480112,1261.518058,1
0,1,1,2,1,75,69,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2.176470588,1178.558576,1235.439594,1
0,1,1,2,1,76,69,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,2.176470588,1201.803967,1212.194203,0
0,1,1,2,2,76,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1222.401899,1191.596271,1
0,1,1,1,1,77,70,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1200.633217,1213.364953,1
0,1,1,1,1,78,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.176470588,1221.365787,1192.632384,0
0,2,2,2,2,78,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.733333333,1239.71552,1174.282651,0
0,2,2,1,2,78,72,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.733333333,1215.99281,1198.00536,1
0,2,2,2,1,79,72,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.733333333,1194.958293,1219.039877,0
0,2,2,2,2,79,73,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.733333333,1216.342325,1197.655845,0
0,2,2,1,2,79,74,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.733333333,1195.267681,1218.730489,1
0,1,1,1,1,80,74,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,2.260869565,1176.616259,1237.381911,1
0,1,1,1,1,81,74,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1200.078976,1213.919194,0
0,1,1,1,2,81,75,6,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.5,2.260869565,1220.875262,1193.122908,1
0,1,1,2,1,82,75,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1199.281097,1214.717073,0
0,1,1,1,2,82,76,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1220.169079,1193.829091,0
0,1,1,1,2,82,77,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.5,2.260869565,1198.655726,1215.342445,1
0,1,1,2,1,83,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1179.615553,1234.382618,0
0,1,1,1,2,83,78,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1202.742343,1211.255827,1
0,1,1,2,1,84,78,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1183.23232,1230.76585,0
0,1,1,2,2,84,79,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1205.951625,1208.046545,1
0,1,1,1,1,85,79,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1186.072217,1227.925953,1
0,1,1,1,1,86,79,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,2.260869565,1208.469925,1205.528246,1
0,2,2,1,1,87,79,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1228.300592,1185.697578,0
0,2,2,1,2,87,80,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1245.860383,1168.137787,0
0,2,2,1,2,87,81,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1221.459479,1192.538691,0
0,2,2,1,2,87,82,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1199.798499,1214.199671,1
0,2,2,1,1,88,82,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,4.260869565,1180.627023,1233.371147,1
0,2,2,1,1,89,82,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1203.640108,1210.358063,1
0,2,2,1,1,90,82,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.1,4.260869565,1224.026776,1189.971394,0
0,2,2,1,2,90,83,7,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1.1,4.260869565,1242.072645,1171.925525,1
0,2,2,1,1,91,83,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,4.260869565,1218.08864,1195.909531,1
0,2,2,1,1,92,83,9,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1.1,4.260869565,1236.813639,1177.184531,0
1,0,1,1,2,92,84,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.25,2.714285714,1253.414421,1160.583749,0
1,0,1,2,2,92,85,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,2.714285714,1228.194292,1185.803878,1
1,0,1,1,1,93,85,8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.25,2.714285714,1205.76614,1208.23203,0
1,0,1,1,2,93,86,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,2.714285714,1225.908086,1188.090084,1
1,0,1,1,1,94,86,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.25,2.714285714,1203.739664,1210.258506,1
1,0,1,1,1,95,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.25,2.714285714,1224.114875,1189.883295,0
1,0,1,2,2,95,87,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.25,2.714285714,1242.150698,1171.847472,0
1,0,1,1,2,95,88,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,4.25,2.714285714,1218.158064,1195.840106,0
1,-1,2,1,2,95,89,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.777777778,1196.875103,1217.123067,0
1,-1,2,1,2,95,90,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5,2.777777778,1178.039352,1235.958818,0
1,-1,2,1,2,95,91,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.777777778,1161.342918,1252.655252,0
1,-1,2,2,2,95,92,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.777777778,1146.481507,1267.516663,0
1,-2,1,1,2,95,93,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4.166666667,2.6,1133.18004,1280.81813,1
1,-2,1,1,1,96,93,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.6,1121.201662,1292.796508,1
1,-2,1,2,1,97,93,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.166666667,2.6,1150.347625,1263.650545,1
1,-2,1,2,1,98,93,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.6,1176.648084,1237.350087,0
1,-2,1,1,2,98,94,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.6,1200.107246,1213.890924,1
1,-2,1,2,1,99,94,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.166666667,2.6,1180.900282,1233.097888,0
1,-1,2,1,2,99,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1203.882614,1210.115557,1
1,-1,2,2,1,100,95,5,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1184.241372,1229.756798,0
1,-1,2,1,2,100,96,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1206.846564,1207.151606,0
1,-1,2,1,2,100,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1186.864124,1227.134046,1
1,-1,2,1,1,101,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1169.171922,1244.826248,0
1,-1,2,1,2,101,98,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.666666667,3.272727273,1193.459384,1220.538786,0
1,-2,1,1,2,101,99,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1175.015051,1238.983119,0
1,-2,1,1,2,101,100,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1158.656298,1255.341872,1
1,-2,1,1,1,102,100,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1144.08261,1269.91556,1
1,-2,1,2,1,103,100,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1171.025202,1242.972968,0
1,-2,1,2,2,103,101,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1195.108644,1218.889526,1
1,-2,1,2,1,104,101,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.75,2.666666667,1176.475448,1237.522722,1
1,-2,1,1,1,105,101,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1199.953888,1214.044282,1
1,-2,1,1,1,106,101,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,2.666666667,1220.764552,1193.233618,1
1,-1,2,1,1,107,101,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8,2.454545455,1239.183053,1174.815117,0
1,-1,2,1,2,107,102,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8,2.454545455,1255.519555,1158.478615,0
1,-1,2,1,2,107,103,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.454545455,1230.074297,1183.923873,0
1,-1,2,2,2,107,104,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.454545455,1207.433181,1206.56499,0
1,-1,2,1,2,107,105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.454545455,1187.383204,1226.614967,1
1,-2,1,1,1,108,105,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.181818182,1169.632016,1244.366154,0
1,-2,1,1,2,108,106,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.181818182,1193.868914,1220.129256,1
1,-2,1,2,1,109,106,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.181818182,1175.377708,1238.620462,1
1,-2,1,1,1,110,106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,3.181818182,1198.978571,1215.019599,1
1,-2,1,1,1,111,106,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6,3.181818182,1219.901312,1194.096859,0
1,-1,2,1,2,111,107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.3,1238.418613,1175.579557,0
1,-1,2,2,2,111,108,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.3,1214.84024,1199.15793,1
1,-1,2,2,1,112,108,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.3,1193.938107,1220.060064,0
1,-1,2,1,2,112,109,3,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.3,1215.43898,1198.55919,1
1,-1,2,2,1,113,109,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.3,1194.468065,1219.530105,0
1,-1,2,2,2,113,110,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3.3,1215.908255,1198.089915,1
1,-2,1,1,1,114,110,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,1194.883447,1219.114723,0
1,-2,1,2,2,114,111,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,1216.276054,1197.722116,1
1,-2,1,2,1,115,111,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,1195.209018,1218.789152,1
1,-2,1,1,1,116,111,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2.25,1216.564319,1197.433851,0
1,-2,1,1,2,116,112,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.25,1235.464193,1178.533978,1
1,-2,1,2,1,117,112,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.25,1212.216045,1201.782126,1
1,-1,2,1,1,118,112,6,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1.3,5.3,1231.6156,1182.38257,0
1,-1,2,1,2,118,113,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.3,5.3,1248.800338,1165.197832,1
1,-1,2,2,1,119,113,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1224.078573,1189.919597,1
1,-1,2,1,1,120,113,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1242.118536,1171.879634,0
1,-1,2,1,2,120,114,6,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1.3,5.3,1258.129457,1155.868713,0
1,-1,2,1,2,120,115,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.3,5.3,1232.40715,1181.59102,1
1,-1,2,1,1,121,115,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1209.502621,1204.495549,0
1,-1,2,1,2,121,116,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1.3,5.3,1229.21441,1184.78376,0
1,-1,2,1,2,121,117,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1206.670628,1207.327542,0
1,-1,2,2,2,121,118,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,5.3,1186.708443,1227.289727,1
0,0,1,1,1,122,118,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1169.033924,1244.964246,1
0,0,1,1,1,123,118,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1.2,1193.336541,1220.661629,0
0,0,1,1,2,123,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1214.906265,1199.091906,1
0,0,1,1,1,124,119,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1193.996545,1220.001625,1
0,0,1,2,1,125,119,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1215.490729,1198.507442,1
0,1,2,2,1,126,119,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.083333333,5,1234.51387,1179.4843,0
0,1,2,1,2,126,120,6,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.083333333,5,1251.37234,1162.625831,0
0,1,2,1,2,126,121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083333333,5,1226.371961,1187.626209,1
0,1,2,1,1,127,121,6,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.083333333,5,1204.150777,1209.847393,0
0,1,2,2,2,127,122,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.083333333,5,1224.478671,1189.519499,1
0,1,2,1,1,128,122,6,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.083333333,5,1202.473024,1211.525147,0
0,1,2,1,2,128,123,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.083333333,5,1222.993988,1191.004182,1
0,1,2,1,1,129,123,6,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.083333333,5,1201.157693,1212.840477,1
0,1,2,2,1,130,123,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.083333333,5,1221.829955,1192.168216,0
0,1,2,2,2,130,124,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.083333333,5,1240.126624,1173.871546,0
0,1,2,2,2,130,125,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.083333333,5,1216.358244,1197.639926,0
0,1,2,1,2,130,126,4,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.083333333,5,1195.281773,1218.716398,0
0,0,1,2,2,130,127,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.2,1,1176.628736,1237.369434,1
0,0,1,1,1,131,127,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1,1160.090059,1253.908111,1
0,0,1,1,1,132,127,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1,1185.363115,1228.635055,1
0,0,1,1,1,133,127,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,1,1207.841248,1206.156922,1
0,0,1,2,1,134,127,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.2,1,1227.744291,1186.253879,0
0,1,2,1,2,134,128,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1245.3672,1168.63097,1
0,1,2,2,1,135,128,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,5,1221.02036,1192.97781,0
0,1,2,2,2,135,129,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1239.409598,1174.588573,1
0,1,2,2,1,136,129,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.25,5,1215.7209,1198.277271,1
0,1,2,1,1,137,129,8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1234.717607,1179.280564,0
0,1,2,1,2,137,130,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1.25,5,1251.553203,1162.444967,0
0,1,2,1,2,137,131,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1226.533309,1187.464861,0
0,1,2,1,2,137,132,5,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.25,5,1204.29378,1209.704391,0
0,0,1,1,2,137,133,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.25,1184.605214,1229.392956,0
0,0,1,1,2,137,134,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.5,1.25,1167.169217,1246.828953,1
0,0,1,1,1,138,134,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5,1.25,1151.676101,1262.322069,1
0,0,1,1,1,139,134,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.25,1177.838462,1236.159708,1
0,0,1,1,1,140,134,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5,1.25,1201.164521,1212.833649,0
0,0,1,2,2,140,135,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,1.25,1221.835998,1192.162172,1
0,0,1,1,1,141,135,6,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5,1.25,1200.131976,1213.866194,1
0,0,1,1,1,142,135,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5,1.25,1220.92217,1193.076,0
0,1,2,1,2,142,136,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1239.322639,1174.675531,1
0,1,2,2,1,143,136,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.8,1215.643613,1198.354557,0
0,1,2,1,2,143,137,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1234.649195,1179.348975,0
0,1,2,1,2,143,138,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.8,1211.492472,1202.505699,0
0,1,2,2,2,143,139,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,1190.975267,1223.022904,1
0,0,1,1,1,144,139,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,1172.814863,1241.183308,1
0,0,1,1,1,145,139,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,1196.700443,1217.297728,1
0,0,1,2,1,146,139,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.25,1,1217.884731,1196.11344,1
0,0,1,1,1,147,139,8,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.25,1,1236.633112,1177.365058,0
0,1,2,1,2,147,140,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1253.254082,1160.744088,0
0,1,2,1,2,147,141,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1228.051159,1185.947011,0
0,1,2,1,2,147,142,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1205.639245,1208.358926,0
0,1,2,2,2,147,143,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,5,1185.795799,1228.202371,1
0,0,1,1,1,148,143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166666667,0.666666667,1168.224867,1245.773303,0
0,0,1,1,2,148,144,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.166666667,0.666666667,1192.61623,1221.38194,0
0,0,1,1,2,148,145,3,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.166666667,0.666666667,1174.268344,1239.729826,1
0,0,1,1,1,149,145,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.166666667,0.666666667,1157.992643,1256.005527,1
0,0,1,1,1,150,145,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5.166666667,0.666666667,1183.489664,1230.508506,1
0,0,1,1,1,151,145,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.166666667,0.666666667,1206.179883,1207.818287,1
0,1,2,1,1,152,145,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.375,5.125,1226.274196,1187.723974,1
0,1,2,1,1,153,145,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5.125,1244.064129,1169.934041,0
0,1,2,1,2,153,146,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5.125,1259.860455,1154.137715,1
0,1,2,2,1,154,146,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.375,5.125,1233.9557,1180.04247,0
0,1,2,1,2,154,147,7,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.375,5.125,1250.876878,1163.121293,0
0,1,2,1,2,154,148,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.375,5.125,1225.930014,1188.068156,0
0,1,2,1,2,154,149,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.375,5.125,1203.759097,1210.239073,0
0,1,2,1,2,154,150,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,5.125,1184.132071,1229.866099,0
0,0,1,1,2,154,151,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,1166.749632,1247.248538,1
0,0,1,2,1,155,151,4,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,1.5,1151.302345,1262.695825,1
0,0,1,1,1,156,151,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5,1.5,1177.503625,1236.494545,0
0,0,1,1,2,156,152,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.5,1.5,1200.867156,1213.131015,0
0,0,1,2,2,156,153,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,1181.572827,1232.425343,1
0,0,1,1,1,157,153,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.5,1.5,1164.479407,1249.518763,1
0,0,1,2,1,158,153,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,1189.279196,1224.718974,0
0,0,1,1,2,158,154,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1.5,1211.312228,1202.685942,1
0,0,1,1,1,159,154,5,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5,1.5,1190.815761,1223.182409,1
